rank,path,loc,weight,impact_score,cumulative_migrated_ts_lines,projected_rust_percent_after_lane
698,client/systems/ops/backlog_runtime_anchors/v3_race_121_anchor.ts,82,2.4,196.8,349455,92.324
699,client/systems/ops/backlog_runtime_anchors/v3_race_122_anchor.ts,82,2.4,196.8,349537,92.345
700,client/systems/ops/backlog_runtime_anchors/v3_race_123_anchor.ts,82,2.4,196.8,349619,92.367
701,client/systems/ops/backlog_runtime_anchors/v3_race_124_anchor.ts,82,2.4,196.8,349701,92.388
702,client/systems/ops/backlog_runtime_anchors/v3_race_125_anchor.ts,82,2.4,196.8,349783,92.409
703,client/systems/ops/backlog_runtime_anchors/v3_race_126_anchor.ts,82,2.4,196.8,349865,92.431
704,client/systems/ops/perception_layer.ts,82,2.4,196.8,349947,92.452
705,client/systems/ops/backlog_runtime_anchors/bl_034_anchor.ts,81,2.4,194.4,350028,92.473
706,client/systems/ops/backlog_runtime_anchors/v3_013_anchor.ts,81,2.4,194.4,350109,92.494
707,client/systems/ops/backlog_runtime_anchors/v3_017_anchor.ts,81,2.4,194.4,350190,92.516
708,client/systems/ops/backlog_runtime_anchors/v3_030_anchor.ts,81,2.4,194.4,350271,92.537
709,client/systems/ops/backlog_runtime_anchors/v3_assim_025_anchor.ts,81,2.4,194.4,350352,92.558
710,client/systems/primitives/replay_verify.ts,120,1.6,192,350472,92.589
711,client/systems/ops/observability_deployment_defaults.ts,80,2.4,192,350552,92.61
712,client/systems/ops/backlog_runtime_anchors/bl_019_anchor.ts,79,2.4,189.6,350631,92.631
713,client/systems/ops/backlog_runtime_anchors/rm_002_anchor.ts,79,2.4,189.6,350710,92.651
714,client/systems/ops/backlog_runtime_anchors/rm_004_anchor.ts,79,2.4,189.6,350789,92.672
715,client/systems/ops/backlog_runtime_anchors/rm_005_anchor.ts,79,2.4,189.6,350868,92.692
716,client/systems/ops/backlog_runtime_anchors/rm_104_anchor.ts,79,2.4,189.6,350947,92.713
717,client/systems/ops/backlog_runtime_anchors/rm_109_anchor.ts,79,2.4,189.6,351026,92.734
718,client/systems/ops/backlog_runtime_anchors/rm_114_anchor.ts,79,2.4,189.6,351105,92.754
719,client/systems/ops/backlog_runtime_anchors/rm_118_anchor.ts,79,2.4,189.6,351184,92.775
720,client/systems/ops/backlog_runtime_anchors/rm_121_anchor.ts,79,2.4,189.6,351263,92.795
721,client/systems/ops/backlog_runtime_anchors/rm_122_anchor.ts,79,2.4,189.6,351342,92.816
722,client/systems/ops/backlog_runtime_anchors/rm_123_anchor.ts,79,2.4,189.6,351421,92.837
723,client/systems/ops/backlog_runtime_anchors/rm_202_anchor.ts,79,2.4,189.6,351500,92.857
724,client/systems/ops/backlog_runtime_anchors/v2_033_anchor.ts,79,2.4,189.6,351579,92.878
725,client/systems/ops/backlog_runtime_anchors/v2_034_anchor.ts,79,2.4,189.6,351658,92.898
726,client/systems/ops/backlog_runtime_anchors/v2_035_anchor.ts,79,2.4,189.6,351737,92.919
727,client/systems/ops/backlog_runtime_anchors/v2_036_anchor.ts,79,2.4,189.6,351816,92.94
728,client/systems/ops/backlog_runtime_anchors/v2_038_anchor.ts,79,2.4,189.6,351895,92.96
729,client/systems/ops/backlog_runtime_anchors/v2_040_anchor.ts,79,2.4,189.6,351974,92.981
730,client/systems/ops/backlog_runtime_anchors/v2_043_anchor.ts,79,2.4,189.6,352053,93.002
731,client/systems/ops/backlog_runtime_anchors/v2_058_anchor.ts,79,2.4,189.6,352132,93.022
732,client/systems/ops/backlog_runtime_anchors/v2_062_anchor.ts,79,2.4,189.6,352211,93.043
733,client/systems/ops/backlog_runtime_anchors/v2_063_anchor.ts,79,2.4,189.6,352290,93.063
734,client/systems/ops/backlog_runtime_anchors/v2_069_anchor.ts,79,2.4,189.6,352369,93.084
735,client/systems/ops/backlog_runtime_anchors/v3_005_anchor.ts,79,2.4,189.6,352448,93.105
736,client/systems/ops/backlog_runtime_anchors/v3_006_anchor.ts,79,2.4,189.6,352527,93.125
737,client/systems/ops/backlog_runtime_anchors/v3_033_anchor.ts,79,2.4,189.6,352606,93.146
738,client/systems/ops/backlog_runtime_anchors/v3_038_anchor.ts,79,2.4,189.6,352685,93.166
739,client/systems/ops/backlog_runtime_anchors/v3_048_anchor.ts,79,2.4,189.6,352764,93.187
740,client/systems/ops/backlog_runtime_anchors/v3_051_anchor.ts,79,2.4,189.6,352843,93.208
741,client/systems/ops/backlog_runtime_anchors/v3_053_anchor.ts,79,2.4,189.6,352922,93.228
742,client/systems/ops/backlog_runtime_anchors/v3_059_anchor.ts,79,2.4,189.6,353001,93.249
743,client/systems/ops/backlog_runtime_anchors/v3_act_002_anchor.ts,79,2.4,189.6,353080,93.269
744,client/systems/ops/backlog_runtime_anchors/v3_aex_002_anchor.ts,79,2.4,189.6,353159,93.29
745,client/systems/ops/backlog_runtime_anchors/v3_assim_023_anchor.ts,79,2.4,189.6,353238,93.311
746,client/systems/ops/backlog_runtime_anchors/v3_assim_024_anchor.ts,79,2.4,189.6,353317,93.331
747,client/systems/ops/backlog_runtime_anchors/v3_bud_001_anchor.ts,79,2.4,189.6,353396,93.352
748,client/systems/ops/backlog_runtime_anchors/v3_cpy_001_anchor.ts,79,2.4,189.6,353475,93.372
749,client/systems/ops/backlog_runtime_anchors/v3_cpy_005_anchor.ts,79,2.4,189.6,353554,93.393
750,client/systems/ops/backlog_runtime_anchors/v3_cpy_006_anchor.ts,79,2.4,189.6,353633,93.414
751,client/systems/ops/backlog_runtime_anchors/v3_doc_004_anchor.ts,79,2.4,189.6,353712,93.434
752,client/systems/ops/backlog_runtime_anchors/v3_doc_005_anchor.ts,79,2.4,189.6,353791,93.455
753,client/systems/ops/backlog_runtime_anchors/v3_doc_007_anchor.ts,79,2.4,189.6,353870,93.476
754,client/systems/ops/backlog_runtime_anchors/v3_eco_001_anchor.ts,79,2.4,189.6,353949,93.496
755,client/systems/ops/backlog_runtime_anchors/v3_ent_002_anchor.ts,79,2.4,189.6,354028,93.517
756,client/systems/ops/backlog_runtime_anchors/v3_loop_001_anchor.ts,79,2.4,189.6,354107,93.537
757,client/systems/ops/backlog_runtime_anchors/v3_loop_004_anchor.ts,79,2.4,189.6,354186,93.558
758,client/systems/ops/backlog_runtime_anchors/v3_mac_001_anchor.ts,79,2.4,189.6,354265,93.579
759,client/systems/ops/backlog_runtime_anchors/v3_mem_001_anchor.ts,79,2.4,189.6,354344,93.599
760,client/systems/ops/backlog_runtime_anchors/v3_mem_002_anchor.ts,79,2.4,189.6,354423,93.62
761,client/systems/ops/backlog_runtime_anchors/v3_mem_004_anchor.ts,79,2.4,189.6,354502,93.64
762,client/systems/ops/backlog_runtime_anchors/v3_mem_008_anchor.ts,79,2.4,189.6,354581,93.661
763,client/systems/ops/backlog_runtime_anchors/v3_mlc_002_anchor.ts,79,2.4,189.6,354660,93.682
764,client/systems/ops/backlog_runtime_anchors/v3_of_008_anchor.ts,79,2.4,189.6,354739,93.702
765,client/systems/ops/backlog_runtime_anchors/v3_ops_003_anchor.ts,79,2.4,189.6,354818,93.723
766,client/systems/ops/backlog_runtime_anchors/v3_ops_005_anchor.ts,79,2.4,189.6,354897,93.743
767,client/systems/ops/backlog_runtime_anchors/v3_ops_006_anchor.ts,79,2.4,189.6,354976,93.764
768,client/systems/ops/backlog_runtime_anchors/v3_pro_001_anchor.ts,79,2.4,189.6,355055,93.785
769,client/systems/ops/backlog_runtime_anchors/v3_race_034_anchor.ts,79,2.4,189.6,355134,93.805
770,client/systems/ops/backlog_runtime_anchors/v3_race_038_anchor.ts,79,2.4,189.6,355213,93.826
771,client/systems/ops/backlog_runtime_anchors/v3_race_conf_006_anchor.ts,79,2.4,189.6,355292,93.846
772,client/systems/ops/backlog_runtime_anchors/v3_red_esc_001_anchor.ts,79,2.4,189.6,355371,93.867
773,client/systems/ops/backlog_runtime_anchors/v3_red_esc_002_anchor.ts,79,2.4,189.6,355450,93.888
774,client/systems/ops/backlog_runtime_anchors/v3_red_esc_003_anchor.ts,79,2.4,189.6,355529,93.908
775,client/systems/ops/backlog_runtime_anchors/v3_red_esc_004_anchor.ts,79,2.4,189.6,355608,93.929
776,client/systems/ops/backlog_runtime_anchors/v3_red_hall_001_anchor.ts,79,2.4,189.6,355687,93.949
777,client/systems/ops/backlog_runtime_anchors/v3_red_hall_002_anchor.ts,79,2.4,189.6,355766,93.97
778,client/systems/ops/backlog_runtime_anchors/v3_red_hall_003_anchor.ts,79,2.4,189.6,355845,93.991
779,client/systems/ops/backlog_runtime_anchors/v3_red_nasty_001_anchor.ts,79,2.4,189.6,355924,94.011
780,client/systems/ops/backlog_runtime_anchors/v3_red_nasty_002_anchor.ts,79,2.4,189.6,356003,94.032
781,client/systems/ops/backlog_runtime_anchors/v3_red_nasty_003_anchor.ts,79,2.4,189.6,356082,94.053
782,client/systems/ops/backlog_runtime_anchors/v3_red_nasty_004_anchor.ts,79,2.4,189.6,356161,94.073
783,client/systems/ops/backlog_runtime_anchors/v3_rmem_001_anchor.ts,79,2.4,189.6,356240,94.094
784,client/systems/ops/backlog_runtime_anchors/v3_sk_001_anchor.ts,79,2.4,189.6,356319,94.114
785,client/systems/ops/backlog_runtime_anchors/v3_sk_002_anchor.ts,79,2.4,189.6,356398,94.135
786,client/systems/ops/backlog_runtime_anchors/v3_skin_002_anchor.ts,79,2.4,189.6,356477,94.156
787,client/systems/ops/backlog_runtime_anchors/v3_venom_003_anchor.ts,79,2.4,189.6,356556,94.176
788,client/systems/ops/backlog_runtime_anchors/v3_venom_004_anchor.ts,79,2.4,189.6,356635,94.197
789,client/systems/ops/backlog_runtime_anchors/v3_venom_005_anchor.ts,79,2.4,189.6,356714,94.217
790,client/systems/ops/backlog_runtime_anchors/v3_venom_006_anchor.ts,79,2.4,189.6,356793,94.238
791,client/systems/ops/backlog_runtime_anchors/v3_venom_007_anchor.ts,79,2.4,189.6,356872,94.259
792,client/systems/ops/backlog_runtime_anchors/v3_xai_002_anchor.ts,79,2.4,189.6,356951,94.279
793,client/systems/ops/backlog_runtime_anchors/v4_002_anchor.ts,79,2.4,189.6,357030,94.3
794,client/systems/ops/backlog_runtime_anchors/v4_006_anchor.ts,79,2.4,189.6,357109,94.32
795,client/systems/hardware/device_mesh_adaptive_runtime.ts,188,1,188,357297,94.369
796,client/systems/tools/research_api.ts,104,1.8,187.2,357401,94.397
797,client/lib/quorum_validator.ts,154,1.2,184.8,357555,94.437
798,client/systems/tools/assimilate_api.ts,101,1.8,181.8,357656,94.463
799,client/systems/red_legion/index.ts,106,1.7,180.2,357762,94.491
800,client/systems/sensory/eyes_collectors/ollama_search.ts,90,2,180,357852,94.514
801,client/systems/ops/competitive_observability_benchmark_pack.ts,74,2.4,177.6,357926,94.534
802,client/lib/trainability_matrix.ts,146,1.2,175.2,358072,94.572
803,client/systems/audit/hash_chain_ledger.ts,175,1,175,358247,94.617
804,client/systems/finance/agent_settlement_extension.ts,172,1,172,358419,94.662
805,client/lib/dynamic_burn_budget_signal.ts,143,1.2,171.6,358562,94.699
806,client/systems/assimilation/habit_adapter_finetune_lane.ts,82,2,164,358644,94.721
807,client/systems/research/pinnacle_tech_integration_engine.ts,126,1.3,163.8,358770,94.754
808,client/systems/economy/public_donation_api.ts,116,1.4,162.4,358886,94.784
809,client/systems/research/civilizational_symbiosis_track.ts,162,1,162,359048,94.826
810,client/systems/adaptive/sensory/eyes/catalog_store.ts,159,1,159,359207,94.868
811,client/systems/security/formal_threat_modeling_engine.ts,55,2.8,154,359262,94.882
812,client/systems/fractal/mutator.ts,90,1.7,153,359352,94.906
813,client/systems/ops/protheus_top.ts,63,2.4,151.2,359415,94.922
814,client/systems/spine/background_hands_scheduler.ts,54,2.8,151.2,359469,94.936
815,client/systems/economy/peer_lending_market.ts,107,1.4,149.8,359576,94.964
816,client/systems/ops/protheusctl.ts,44,3.4,149.6,359620,94.975
817,client/systems/observability/index.ts,149,1,149,359769,95.014
818,client/systems/ops/automated_compliance_mapping_evidence_engine.ts,55,2.7,148.5,359824,95.029
819,client/systems/mobile/index.ts,106,1.4,148.4,359930,95.056
820,client/systems/swarm/index.ts,106,1.4,148.4,360036,95.084
821,client/systems/memory/abstraction/analytics_engine.ts,57,2.6,148.2,360093,95.099
822,client/systems/routing/route_probe.ts,57,2.6,148.2,360150,95.114
823,client/lib/emergency_stop.ts,123,1.2,147.6,360273,95.146
824,client/systems/storm/economic_value_distribution_layer.ts,147,1,147,360420,95.184
825,client/systems/security/psycheforge/countermeasure_selector.ts,58,2.5,145,360478,95.199
826,client/systems/fractal/two_gate_applier.ts,85,1.7,144.5,360563,95.221
827,client/systems/memory/agentic_memory_operation_controller.ts,55,2.6,143,360618,95.236
828,client/systems/routing/model_behavior_drift_containment_shield.ts,55,2.6,143,360673,95.25
829,client/systems/economy/tithe_ledger.ts,102,1.4,142.8,360775,95.277
830,client/systems/ops/protheusd.ts,42,3.4,142.8,360817,95.288
831,client/systems/security/mind_fortress_principle.ts,57,2.5,142.5,360874,95.303
832,client/lib/action_receipts.ts,118,1.2,141.6,360992,95.333
833,client/lib/proposal_type_classifier.ts,117,1.2,140.4,361109,95.364
834,client/systems/economy/gpu_contribution_tracker.ts,100,1.4,140,361209,95.39
835,client/systems/security/smart_knot_crown_jewel_obfuscation.ts,56,2.5,140,361265,95.405
836,client/systems/ops/control_plane_live_activation_shadow_exit_gate.ts,58,2.4,139.2,361323,95.42
837,client/systems/autonomy/recursive_introspection_baseline_readonly.ts,46,3,138,361369,95.432
838,client/systems/security/adversarial_goal_drift_auditor.ts,55,2.5,137.5,361424,95.446
839,client/systems/security/formal_mind_sovereignty_verification.ts,55,2.5,137.5,361479,95.46
840,client/systems/security/independent_safety_coprocessor_veto_plane.ts,55,2.5,137.5,361534,95.475
841,client/systems/security/insider_threat_split_trust_command_governance.ts,55,2.5,137.5,361589,95.489
842,client/systems/security/irrevocable_geas_covenant.ts,55,2.5,137.5,361644,95.503
843,client/systems/security/key_lifecycle_drill.ts,55,2.5,137.5,361699,95.518
844,client/systems/security/multi_mind_isolation_boundary_plane.ts,55,2.5,137.5,361754,95.532
845,client/systems/security/phoenix_protocol_respawn_continuity.ts,55,2.5,137.5,361809,95.547
846,client/systems/security/signed_plugin_trust_marketplace.ts,55,2.5,137.5,361864,95.561
847,client/systems/security/supply_chain_provenance_gate.ts,55,2.5,137.5,361919,95.575
848,client/systems/security/supply_chain_reproducible_build_plane.ts,55,2.5,137.5,361974,95.59
849,client/systems/ops/backlog_runtime_anchors/bl_044_anchor.ts,57,2.4,136.8,362031,95.604
850,client/systems/ops/permanent_guidelines_drift_gate.ts,57,2.4,136.8,362088,95.619
851,client/systems/symbiosis/symbiosis_coherence_gate.ts,135,1,135,362223,95.655
852,client/systems/graph/index.ts,132,1,132,362355,95.689
853,client/systems/ops/black_swan_disaster_gamebooks.ts,55,2.4,132,362410,95.703
854,client/systems/ops/canonical_execution_path_check.ts,55,2.4,132,362465,95.718
855,client/systems/ops/complexity_budget_gate.ts,55,2.4,132,362520,95.732
856,client/systems/ops/config_flag_conflict_check.ts,55,2.4,132,362575,95.746
857,client/systems/ops/continuous_chaos_auto_remediation_suite.ts,55,2.4,132,362630,95.761
858,client/systems/ops/data_retention_tiering.ts,55,2.4,132,362685,95.775
859,client/systems/ops/explainability_artifact_gate.ts,55,2.4,132,362740,95.789
860,client/systems/ops/legal_regulatory_autodiff_governance_router.ts,55,2.4,132,362795,95.804
861,client/systems/ops/operator_override_drill.ts,55,2.4,132,362850,95.818
862,client/systems/ops/replay_parity_gate.ts,55,2.4,132,362905,95.832
863,client/systems/ops/resurrection_protocol.ts,55,2.4,132,362960,95.847
864,client/systems/ops/schema_migration_n2_check.ts,55,2.4,132,363015,95.861
865,client/systems/memory/abstraction/memory_view.ts,57,2.3,131.1,363072,95.876
866,client/systems/soul/sensor_abstraction_layer.ts,130,1,130,363202,95.91
867,client/systems/ops/backlog_runtime_anchors/v4_eth_001_anchor.ts,53,2.4,127.2,363255,95.924
868,client/systems/ops/backlog_runtime_anchors/v4_eth_002_anchor.ts,53,2.4,127.2,363308,95.938
869,client/systems/ops/backlog_runtime_anchors/v4_eth_003_anchor.ts,53,2.4,127.2,363361,95.951
870,client/systems/ops/backlog_runtime_anchors/v4_eth_004_anchor.ts,53,2.4,127.2,363414,95.965
871,client/systems/ops/backlog_runtime_anchors/v4_eth_005_anchor.ts,53,2.4,127.2,363467,95.979
872,client/systems/ops/backlog_runtime_anchors/v4_lens_006_anchor.ts,53,2.4,127.2,363520,95.993
873,client/systems/ops/backlog_runtime_anchors/v4_pkg_001_anchor.ts,53,2.4,127.2,363573,96.007
874,client/systems/ops/backlog_runtime_anchors/v4_pkg_002_anchor.ts,53,2.4,127.2,363626,96.021
875,client/systems/ops/backlog_runtime_anchors/v4_pkg_003_anchor.ts,53,2.4,127.2,363679,96.034
876,client/systems/ops/backlog_runtime_anchors/v4_pkg_004_anchor.ts,53,2.4,127.2,363732,96.048
877,client/systems/ops/backlog_runtime_anchors/v4_pkg_005_anchor.ts,53,2.4,127.2,363785,96.062
878,client/systems/ops/backlog_runtime_anchors/v4_pkg_006_anchor.ts,53,2.4,127.2,363838,96.076
879,client/systems/ops/backlog_runtime_anchors/v4_pkg_007_anchor.ts,53,2.4,127.2,363891,96.09
880,client/systems/ops/backlog_runtime_anchors/v4_scale_001_anchor.ts,53,2.4,127.2,363944,96.103
881,client/systems/ops/backlog_runtime_anchors/v4_scale_002_anchor.ts,53,2.4,127.2,363997,96.117
882,client/systems/ops/backlog_runtime_anchors/v4_scale_003_anchor.ts,53,2.4,127.2,364050,96.131
883,client/systems/ops/backlog_runtime_anchors/v4_scale_004_anchor.ts,53,2.4,127.2,364103,96.145
884,client/systems/ops/backlog_runtime_anchors/v4_scale_005_anchor.ts,53,2.4,127.2,364156,96.159
885,client/systems/ops/backlog_runtime_anchors/v4_scale_006_anchor.ts,53,2.4,127.2,364209,96.173
886,client/systems/ops/backlog_runtime_anchors/v4_scale_007_anchor.ts,53,2.4,127.2,364262,96.186
887,client/systems/ops/backlog_runtime_anchors/v4_scale_008_anchor.ts,53,2.4,127.2,364315,96.2
888,client/systems/ops/backlog_runtime_anchors/v4_scale_009_anchor.ts,53,2.4,127.2,364368,96.214
889,client/systems/ops/backlog_runtime_anchors/v4_scale_010_anchor.ts,53,2.4,127.2,364421,96.228
890,client/systems/ops/backlog_runtime_anchors/v4_sec_014_anchor.ts,53,2.4,127.2,364474,96.242
891,client/systems/ops/backlog_runtime_anchors/v4_sec_015_anchor.ts,53,2.4,127.2,364527,96.256
892,client/systems/ops/backlog_runtime_anchors/v4_sec_016_anchor.ts,53,2.4,127.2,364580,96.269
893,client/systems/ops/backlog_runtime_anchors/v4_settle_002_anchor.ts,53,2.4,127.2,364633,96.283
894,client/systems/ops/backlog_runtime_anchors/v4_settle_003_anchor.ts,53,2.4,127.2,364686,96.297
895,client/systems/ops/backlog_runtime_anchors/v4_settle_004_anchor.ts,53,2.4,127.2,364739,96.311
896,client/systems/ops/backlog_runtime_anchors/v4_settle_005_anchor.ts,53,2.4,127.2,364792,96.325
897,client/systems/ops/backlog_runtime_anchors/v4_settle_006_anchor.ts,53,2.4,127.2,364845,96.338
898,client/systems/ops/backlog_runtime_anchors/v4_settle_007_anchor.ts,53,2.4,127.2,364898,96.352
899,client/systems/ops/backlog_runtime_anchors/v4_settle_008_anchor.ts,53,2.4,127.2,364951,96.366
900,client/systems/ops/backlog_runtime_anchors/v4_settle_009_anchor.ts,53,2.4,127.2,365004,96.38
901,client/systems/ops/backlog_runtime_anchors/v4_settle_010_anchor.ts,53,2.4,127.2,365057,96.394
902,client/systems/ops/backlog_runtime_anchors/v4_settle_011_anchor.ts,53,2.4,127.2,365110,96.408
903,client/systems/ops/backlog_runtime_anchors/v5_hold_001_anchor.ts,53,2.4,127.2,365163,96.421
904,client/systems/ops/backlog_runtime_anchors/v5_hold_002_anchor.ts,53,2.4,127.2,365216,96.435
905,client/systems/ops/backlog_runtime_anchors/v5_hold_003_anchor.ts,53,2.4,127.2,365269,96.449
906,client/systems/ops/backlog_runtime_anchors/v5_hold_004_anchor.ts,53,2.4,127.2,365322,96.463
907,client/systems/ops/backlog_runtime_anchors/v5_hold_005_anchor.ts,53,2.4,127.2,365375,96.477
908,client/systems/memory/data_poisoning_causal_rollback_plane.ts,55,2.3,126.5,365430,96.491
909,client/systems/memory/hierarchical_memory_view_plane.ts,55,2.3,126.5,365485,96.505
910,client/systems/memory/memfs_layer.ts,55,2.3,126.5,365540,96.52
911,client/systems/memory/sleep_reflection_scheduler.ts,55,2.3,126.5,365595,96.534
912,client/systems/security/hardware_root_of_trust_attestation_mesh.ts,55,2.3,126.5,365650,96.548
913,client/systems/singularity_seed/index.ts,125,1,125,365775,96.581
914,client/systems/ops/backlog_runtime_anchors/bl_003_anchor.ts,52,2.4,124.8,365827,96.595
915,client/systems/ops/backlog_runtime_anchors/bl_004_anchor.ts,52,2.4,124.8,365879,96.608
916,client/systems/ops/backlog_runtime_anchors/bl_005_anchor.ts,52,2.4,124.8,365931,96.622
917,client/systems/ops/backlog_runtime_anchors/bl_006_anchor.ts,52,2.4,124.8,365983,96.635
918,client/systems/ops/backlog_runtime_anchors/bl_007_anchor.ts,52,2.4,124.8,366035,96.649
919,client/systems/ops/backlog_runtime_anchors/bl_008_anchor.ts,52,2.4,124.8,366087,96.662
920,client/systems/ops/backlog_runtime_anchors/bl_009_anchor.ts,52,2.4,124.8,366139,96.676
921,client/systems/ops/backlog_runtime_anchors/bl_010_anchor.ts,52,2.4,124.8,366191,96.69
922,client/systems/ops/backlog_runtime_anchors/bl_011_anchor.ts,52,2.4,124.8,366243,96.703
923,client/systems/ops/backlog_runtime_anchors/bl_013_anchor.ts,52,2.4,124.8,366295,96.717
924,client/systems/ops/backlog_runtime_anchors/bl_015_anchor.ts,52,2.4,124.8,366347,96.73
925,client/systems/ops/backlog_runtime_anchors/bl_018_anchor.ts,52,2.4,124.8,366399,96.744
926,client/systems/ops/backlog_runtime_anchors/bl_022_anchor.ts,52,2.4,124.8,366451,96.757
927,client/systems/ops/backlog_runtime_anchors/bl_023_anchor.ts,52,2.4,124.8,366503,96.771
928,client/systems/ops/backlog_runtime_anchors/bl_024_anchor.ts,52,2.4,124.8,366555,96.785
929,client/systems/ops/backlog_runtime_anchors/bl_025_anchor.ts,52,2.4,124.8,366607,96.798
930,client/systems/ops/backlog_runtime_anchors/bl_026_anchor.ts,52,2.4,124.8,366659,96.812
931,client/systems/ops/backlog_runtime_anchors/bl_027_anchor.ts,52,2.4,124.8,366711,96.825
932,client/systems/ops/backlog_runtime_anchors/bl_029_anchor.ts,52,2.4,124.8,366763,96.839
933,client/systems/ops/backlog_runtime_anchors/bl_032_anchor.ts,52,2.4,124.8,366815,96.852
934,client/systems/ops/backlog_runtime_anchors/bl_033_anchor.ts,52,2.4,124.8,366867,96.866
935,client/systems/ops/backlog_runtime_anchors/bl_038_anchor.ts,52,2.4,124.8,366919,96.88
936,client/systems/ops/backlog_runtime_anchors/bl_039_anchor.ts,52,2.4,124.8,366971,96.893
937,client/systems/ops/backlog_runtime_anchors/bl_040_anchor.ts,52,2.4,124.8,367023,96.907
938,client/systems/ops/backlog_runtime_anchors/bl_041_anchor.ts,52,2.4,124.8,367075,96.92
939,client/systems/ops/backlog_runtime_anchors/bl_043_anchor.ts,52,2.4,124.8,367127,96.934
940,client/systems/ops/backlog_runtime_anchors/v1h_002_anchor.ts,52,2.4,124.8,367179,96.947
941,client/systems/ops/backlog_runtime_anchors/v1h_005_anchor.ts,52,2.4,124.8,367231,96.961
942,client/systems/ops/backlog_runtime_anchors/v1h_006_anchor.ts,52,2.4,124.8,367283,96.974
943,client/systems/ops/backlog_runtime_anchors/v1h_007_anchor.ts,52,2.4,124.8,367335,96.988
944,client/systems/ops/backlog_runtime_anchors/v1h_008_anchor.ts,52,2.4,124.8,367387,97.002
945,client/systems/observability/legacy_observability.ts,124,1,124,367511,97.034
946,client/systems/vault/legacy_vault.ts,71,1.7,120.7,367582,97.052
947,client/systems/reflex/reflex_worker.ts,120,1,120,367702,97.084
948,client/systems/ops/build_smoke.ts,50,2.4,120,367752,97.097
949,client/systems/memory/abstraction/test_harness.ts,57,2.1,119.7,367809,97.112
950,client/systems/memory/abstraction/index.ts,52,2.3,119.6,367861,97.125
951,client/systems/soul/modality_registry.ts,118,1,118,367979,97.156
952,client/systems/edge/mobile_ops_top.ts,117,1,117,368096,97.187
953,client/systems/autonomy/v1h_adaptive_mutation_safety_kernel.ts,39,3,117,368135,97.197
954,client/systems/primitives/action_grammar.ts,73,1.6,116.8,368208,97.216
955,client/systems/pinnacle/index.ts,116,1,116,368324,97.246
956,client/systems/spine/evidence_run_plan.ts,40,2.8,112,368364,97.256
957,client/systems/autonomy/objective_value_currency_propagation_baseline.ts,37,3,111,368401,97.266
958,client/systems/sensory/analysis_kernel_stage_interface.ts,55,2,110,368456,97.28
959,client/lib/policy_runtime.ts,109,1,109,368565,97.309
960,client/systems/ops/runtime_efficiency_floor.ts,45,2.4,108,368610,97.321
961,client/systems/observability/thought_action_trace_contract.ts,107,1,107,368717,97.349
962,client/systems/soul/biometric_fusion.ts,107,1,107,368824,97.376
963,client/systems/sensory/parallel_eyes_budget_aware_lane.ts,53,2,106,368877,97.39
964,client/systems/workflow/orchestron_controller.ts,42,2.5,105,368919,97.401
965,client/systems/ops/build_systems.ts,43,2.4,103.2,368962,97.412
966,client/systems/ops/full_pipeline_e2e_hardening_pack.ts,43,2.4,103.2,369005,97.424
967,client/systems/redteam/swarm_tactics.ts,103,1,103,369108,97.451
968,client/systems/economy/flywheel_acceptance_harness.ts,82,1.2,98.4,369190,97.472
969,client/systems/security/threat_model_security_test_pack.ts,42,2.3,96.6,369232,97.483
970,client/systems/redteam/wisdom_distiller.ts,96,1,96,369328,97.508
971,client/lib/state_artifact_contract.ts,80,1.2,96,369408,97.529
972,client/systems/ops/fluxlattice_program.ts,40,2.4,96,369448,97.539
973,client/systems/ops/perception_polish_program.ts,40,2.4,96,369488,97.55
974,client/systems/ops/scale_readiness_program.ts,40,2.4,96,369528,97.56
975,client/systems/helix/sentinel_network.ts,95,1,95,369623,97.585
976,client/systems/security/mcp_skill_verifier.ts,38,2.5,95,369661,97.595
977,client/systems/ops/observability_slo_runbook_closure_pass.ts,39,2.4,93.6,369700,97.605
978,client/systems/ops/typecheck_systems.ts,39,2.4,93.6,369739,97.615
979,client/systems/economy/training_contributor_incentive_engine.ts,55,1.7,93.5,369794,97.63
980,client/systems/ops/release_gate_canary_rollback_enforcer.ts,37,2.4,88.8,369831,97.639
981,client/systems/distributed/partition_quorum_simulator.ts,55,1.6,88,369886,97.654
982,client/systems/symbiosis/soul_vector_substrate.ts,87,1,87,369973,97.676
983,client/systems/compat/legacy_alias_adapter.ts,85,1,85,370058,97.698
984,client/systems/ops/backlog_runtime_anchors/v3_race_031_anchor.ts,34,2.4,81.6,370092,97.707
985,client/systems/ops/backlog_runtime_anchors/v3_race_038a_anchor.ts,34,2.4,81.6,370126,97.716
986,client/systems/ops/backlog_runtime_anchors/v3_race_040_anchor.ts,34,2.4,81.6,370160,97.725
987,client/systems/ops/backlog_runtime_anchors/v3_race_041_anchor.ts,34,2.4,81.6,370194,97.734
988,client/systems/ops/backlog_runtime_anchors/v3_race_053_anchor.ts,34,2.4,81.6,370228,97.743
989,client/systems/ops/backlog_runtime_anchors/v3_race_055_anchor.ts,34,2.4,81.6,370262,97.752
990,client/systems/ops/backlog_runtime_anchors/v3_race_057_anchor.ts,34,2.4,81.6,370296,97.76
991,client/systems/ops/backlog_runtime_anchors/v3_race_058_anchor.ts,34,2.4,81.6,370330,97.769
